,algorithm,support,confidence,cosine
0,mocsoarm,0.4966887417218543,1.0,0.7047614786024093
1,mopso,0.019867549668874173,0.6,0.3585685828003181
2,mopso,0.033112582781456956,1.0,0.202444082544729
3,mopso,0.039735099337748346,0.039735099337748346,0.19933664825552863
4,nsgaii,0.019867549668874173,1.0,0.14095229572048187
5,nsgaii,0.052980132450331126,0.18181818181818182,0.2696799449852968
6,nsgaii,0.059602649006622516,0.07377049180327869,0.06630925071207443
7,hmofaarm,0.32450331125827814,1.0,0.5696519211398117
8,mosaarm,0.15894039735099338,1.0,0.39867329651105726
9,mosaarm,0.18543046357615894,0.9333333333333335,0.451848057057532
10,mosaarm,0.1986754966887417,0.39999999999999997,0.28190459144096375
11,mowsaarm,0.019867549668874173,0.6,0.33541019662496846
12,mowsaarm,0.033112582781456956,1.0,0.18196863131170976
13,mowsaarm,0.059602649006622516,0.059602649006622516,0.1104149035826812
14,mocatsoarm,0.026490066225165563,0.5,0.40824829046386296
15,mocatsoarm,0.152317880794702,1.0,0.39027923438828
16,motlboarm,0.039735099337748346,1.0,0.19933664825552863
17,motlboarm,0.052980132450331126,0.06557377049180328,0.0589415561885106
18,mofpaarm,0.847682119205298,1.0,0.9206965402374976
19,moaloarm,0.4966887417218543,1.0,0.7047614786024093
20,modaarm,0.847682119205298,1.0,0.9206965402374976
21,mohsbotsarm,0.019867549668874173,1.0,0.14095229572048187
22,mohsbotsarm,0.08609271523178808,0.1015625,0.09350824236787085
23,modearm,0.32450331125827814,1.0,0.5696519211398117
24,nshsdearm,0.013245033112582781,1.0,0.16329931618554522
25,nshsdearm,0.019867549668874173,0.019867549668874173,0.0863153006472654
26,nshsdearm,0.026490066225165563,0.16666666666666666,0.06644554941850954
27,nshsdearm,0.039735099337748346,0.039735099337748346,0.039735099337748346
28,mogeaarm,0.847682119205298,1.0,0.9206965402374976
29,mogsaarm,0.013245033112582781,1.0,0.31622776601683794
30,mogsaarm,0.019867549668874173,0.5,0.09966832412776432
31,mogsaarm,0.039735099337748346,0.4285714285714286,0.4285714285714286
32,mogsaarm,0.06622516556291391,0.2702702702702703,0.3052812554363318
33,mossoarm,0.4966887417218543,1.0,0.7047614786024093
34,mowoaarm,0.847682119205298,1.0,0.9206965402374976
35,mososarm,0.19205298013245034,1.0,0.43823849686266764
36,mocssarm,0.006622516556291391,0.5,0.09805806756909201
37,mocssarm,0.013245033112582781,0.14285714285714285,0.37796447300922725
38,mocssarm,0.026490066225165563,0.16666666666666666,0.3333333333333333
