,algorithm,support,confidence,cosine
0,mocsoarm,0.8195876288659794,1.0,0.905310791312011
1,mopso,0.9072164948453608,1.0,0.9524791309238018
2,nsgaii,0.005154639175257732,1.0,1.0
3,nsgaii,0.5103092783505154,1.0,0.7143593481928514
4,nsgaii,0.7525773195876289,0.9182389937106918,0.8678492499760835
5,hmofaarm,0.005154639175257732,1.0,1.0
6,hmofaarm,0.9175257731958762,1.0,0.957875656437659
7,mosaarm,0.2268041237113402,1.0,0.511766315719159
8,mosaarm,0.25257731958762886,1.0,0.5025707110324167
9,mosaarm,0.7525773195876289,0.954248366013072,0.8725324658901162
10,mowsaarm,0.8608247422680413,1.0,0.927806414220144
11,mocatsoarm,0.005154639175257732,1.0,0.5
12,mocatsoarm,0.211340206185567,1.0,0.4597175286907897
13,mocatsoarm,0.8092783505154639,0.9401197604790419,0.8980817517134552
14,motlboarm,0.26804123711340205,1.0,0.5330600392680743
15,motlboarm,0.5,0.941747572815534,0.7065250704739598
16,motlboarm,0.7010309278350515,0.9379310344827585,0.8348901982373909
17,motlboarm,0.7164948453608248,0.8742138364779874,0.8504750887649581
18,motlboarm,0.7783505154639175,0.8483146067415731,0.9090778937418826
19,mofpaarm,0.9175257731958762,1.0,0.957875656437659
20,moaloarm,0.865979381443299,1.0,0.9305801316615884
21,modaarm,0.005154639175257732,1.0,1.0
22,modaarm,0.9175257731958762,1.0,0.957875656437659
23,mohsbotsarm,0.005154639175257732,1.0,1.0
24,mohsbotsarm,0.5309278350515464,1.0,0.7286479500084705
25,mohsbotsarm,0.8865979381443299,0.9662921348314607,0.9427523908960226
26,modearm,0.8608247422680413,1.0,0.927806414220144
27,nshsdearm,0.5876288659793815,1.0,0.7665695441245899
28,nshsdearm,0.6082474226804123,0.7712418300653594,0.7662499211080838
29,mogeaarm,0.005154639175257732,1.0,0.5
30,mogeaarm,0.24742268041237114,1.0,0.4974160033738069
31,mogeaarm,0.27319587628865977,0.9464285714285714,0.5179180570585941
32,mogeaarm,0.8041237113402062,0.9454545454545455,0.8977534471462035
33,mogsaarm,0.005154639175257732,1.0,0.7071067811865476
34,mogsaarm,0.3865979381443299,1.0,0.6217700042172587
35,mogsaarm,0.7835051546391752,0.9559748427672956,0.8815038684298778
36,mogsaarm,0.8041237113402062,0.9285714285714286,0.9021109540154888
37,mossoarm,0.005154639175257732,1.0,1.0
38,mossoarm,0.9175257731958762,1.0,0.957875656437659
39,mowoaarm,0.005154639175257732,1.0,0.7071067811865476
40,mowoaarm,0.20618556701030927,1.0,0.4540766091864998
41,mowoaarm,0.7010309278350515,0.9379310344827585,0.8513312459214284
42,mososarm,0.21649484536082475,1.0,0.4652900658307942
43,mososarm,0.24742268041237114,0.9600000000000002,0.49640418239521844
44,mososarm,0.29381443298969073,0.95,0.5439684175981748
45,mososarm,0.865979381443299,0.9438202247191012,0.9308372098372173
46,mocssarm,0.788659793814433,1.0,0.8880651968264678
47,mocssarm,0.8092783505154639,0.9401197604790419,0.8980817517134552
